EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,HeaveAttempts,HeaveMakes,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockedLongMidRange,BlockedCorner3,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626196-1628369-1629684-201143-203935,1610612738,"Josh Richardson, Jayson Tatum, Grant Williams, Al Horford, Marcus Smart","Richardson, Tatum, Williams, Horford, Smart",1626196-1628369-1629684-201143-203935,BOS,482.0,7,8.0,-3.0,16.0,16.0,8.0,8.0,32.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,8.0,1.0,5.0,4.0,13.0,16.0,1.0,3.0,1.0,2.0,3.0,8.0,,3.0,,4.0,1.0,1.0,4.0,1.0,9.0,2.0,6.0,7.0,3.0,7.0,5.0,,13.0,8.0,8.0,1.0,0.2,0.5,0.25,0.375,0.3333333333333333,0.34615384615384615,0.5,0.40625,0.5714285714285714,0.38461538461538464,0.4,0.625,,95.60165975103735,14.125,16.0,13.0625,15.6875,0.23076923076923078,0.3333333333333333,0.5,0.38461538461538464,0.2,0.2,1.0,0.4,0.5,0.6153846153846154,0.25,0.4779583333333333,0.4328875,,,0.6153846153846154,8.6375,30.5,0.5,1.0,2.0,3.0,,2.0,,,1.0,1.0,6.0,3.0,3.0,2.0,,1.0,3.0,1.0,,,1.0,1.0,3.0,2.0,1.0,,,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.25,1.0,0.14285714285714285,1.0,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,1.0,1.0,0.15384615384615385,,,,,1.0,,0.5046,,,,1.0,1.0,,,,,,,,,2.0,,2.0,1.0,,,,0.5,,,,,,,,,,0.2,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,0.3333333333333333,,1.0,,0.5,1.0,0.5,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1629684-202683-203471,1610612738,"Josh Richardson, Jayson Tatum, Grant Williams, Enes Freedom, Dennis Schroder","Richardson, Tatum, Williams, Freedom, Schroder",1626196-1628369-1629684-202683-203471,BOS,2088.0,9,35.0,-14.0,66.0,67.0,14.0,14.0,133.0,3.0,12.0,9.0,16.0,2.0,4.0,14.0,39.0,9.0,18.0,8.0,63.0,77.0,6.0,9.0,2.0,4.0,,18.0,18.0,15.0,12.0,16.0,9.0,5.0,10.0,5.0,25.0,11.0,22.0,32.0,18.0,11.0,10.0,5.0,53.0,18.0,14.0,0.5555555555555556,0.5,0.5,0.5,0.358974358974359,0.6666666666666666,0.4824561403508772,0.6923076923076923,0.5080645161290323,0.6923076923076923,0.3157894736842105,0.7333333333333333,0.7142857142857143,0.5,91.72413793103449,15.484848484848484,15.91044776119403,14.742424242424242,15.611940298507463,0.21052631578947367,0.25,0.2727272727272727,0.2807017543859649,0.5625,0.6,0.5555555555555556,0.3076923076923077,0.5,0.6140350877192983,0.5625,0.4891473684210526,0.49646153846153845,0.08064516129032258,0.11363636363636363,0.2857142857142857,8.03076923076923,25.36111111111111,0.21212121212121213,10.0,8.0,17.0,3.0,10.0,2.0,,1.0,1.0,10.0,8.0,5.0,4.0,,6.0,9.0,10.0,7.0,1.0,8.0,6.0,14.0,3.0,8.0,,,,2.0,,2.0,,0.35714285714285715,0.4166666666666667,0.20512820512820512,0.08333333333333333,0.5714285714285714,0.24,0.6923076923076923,0.29411764705882354,0.3333333333333333,,0.6666666666666666,0.2982456140350877,0.47058823529411764,0.8,0.5,0.17543859649122806,0.3,0.3,,0.03508771929824561,0.125,,0.47169999999999995,,3.0,6.0,4.0,5.0,,3.0,7.0,10.0,4.0,,4.0,6.0,6.0,2.0,2.0,2.0,0.42857142857142855,0.375,0.5,,0.4444444444444444,0.2222222222222222,0.14285714285714285,0.5,,,,0.75,0.5,0.38461538461538464,0.8,0.15873015873015872,4.0,1.0,1.0,2.0,1.0,,,2.0,,1.0,,,2.0,2.0,0.05555555555555555,0.4117647058823529,0.0625,1.0,0.42857142857142855,0.8181818181818182,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,,1.0,,,0.04,,,,,,,,,,,,,,,,,1.0,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1629684-202683-203935,1610612738,"Josh Richardson, Jayson Tatum, Grant Williams, Enes Freedom, Marcus Smart","Richardson, Tatum, Williams, Freedom, Smart",1626196-1628369-1629684-202683-203935,BOS,342.0,2,6.0,,10.0,9.0,,,19.0,1.0,1.0,3.0,4.0,,,3.0,7.0,3.0,4.0,,15.0,15.0,,,,,,,6.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,6.0,1.0,2.0,3.0,3.0,1.0,,,15.0,,,0.6666666666666666,0.75,,0.75,0.42857142857142855,,0.6818181818181818,,0.6818181818181818,,0.36363636363636365,0.25,0.4,1.0,80.0,19.0,16.88888888888889,18.3,15.88888888888889,0.09090909090909091,1.0,1.0,0.36363636363636365,0.75,0.75,0.6666666666666666,,,0.5454545454545454,0.75,0.4970818181818182,,,,,10.957142857142857,26.525,,1.0,1.0,2.0,1.0,4.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,0.14285714285714285,,,0.25,1.0,0.2,,,1.0,0.18181818181818182,0.5,1.0,,0.36363636363636365,0.25,0.25,,,1.0,,0.5454,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1629684-203471-203935,1610612738,"Josh Richardson, Jayson Tatum, Grant Williams, Dennis Schroder, Marcus Smart","Richardson, Tatum, Williams, Schroder, Smart",1626196-1628369-1629684-203471-203935,BOS,141.0,1,2.0,-7.0,7.0,6.0,7.0,2.0,13.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,8.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,,,,,,,,,0.16666666666666666,0.16666666666666666,0.5,,0.5,,132.7659574468085,11.142857142857142,10.5,11.142857142857142,9.166666666666666,0.5,,,,,,,,,0.5,,0.452875,0.452875,0.3333333333333333,0.5,1.0,13.8,22.3,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,4.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-1630202-201143,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Payton Pritchard, Al Horford","Richardson, Tatum, Nesmith, Pritchard, Horford",1626196-1628369-1630174-1630202-201143,BOS,227.0,2,4.0,6.0,8.0,8.0,6.0,2.0,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,13.0,7.0,,1.0,2.0,2.0,3.0,9.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,,2.0,4.0,,13.0,9.0,6.0,0.5,1.0,1.0,1.0,0.6666666666666666,,1.0,1.0,0.9285714285714286,0.9,0.4,1.0,1.0,1.0,101.4977973568282,12.375,16.0,12.375,16.0,0.2,1.0,1.0,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,0.4,1.0,0.39411,0.39985,,,0.6923076923076923,12.866666666666667,26.75,0.75,,,,1.0,2.0,,,,,2.0,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,,2.0,,,,2.0,0.5,0.5,,,,,1.0,,,,1.0,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-1630202-202683,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Payton Pritchard, Enes Freedom","Richardson, Tatum, Nesmith, Pritchard, Freedom",1626196-1628369-1630174-1630202-202683,BOS,1381.0,3,23.0,-11.0,42.0,43.0,12.0,10.0,85.0,5.0,11.0,3.0,9.0,,3.0,12.0,26.0,6.0,13.0,4.0,46.0,57.0,3.0,7.0,,3.0,2.0,8.0,12.0,15.0,3.0,9.0,3.0,5.0,11.0,2.0,27.0,7.0,14.0,16.0,9.0,6.0,4.0,1.0,41.0,8.0,12.0,0.8333333333333334,0.46153846153846156,,0.46153846153846156,0.46153846153846156,0.42857142857142855,0.5384615384615384,0.3,0.5609756097560976,0.36363636363636365,0.3333333333333333,0.7,0.6666666666666666,1.0,88.6314265025344,16.214285714285715,16.27906976744186,15.904761904761905,15.906976744186046,0.28205128205128205,0.45454545454545453,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3,,0.5641025641025641,0.3333333333333333,0.495024358974359,0.552855,0.025,0.037037037037037035,0.17391304347826086,8.569230769230769,25.6,0.2857142857142857,2.0,6.0,9.0,1.0,6.0,4.0,,,1.0,12.0,1.0,6.0,4.0,,1.0,7.0,2.0,4.0,,2.0,1.0,3.0,1.0,7.0,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.038461538461538464,0.09090909090909091,0.6666666666666666,0.07142857142857142,0.6363636363636364,0.09523809523809523,,0.8571428571428571,0.5555555555555556,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.16666666666666666,0.16666666666666666,,0.10256410256410256,,,0.58725,,,,2.0,3.0,3.0,,,5.0,,3.0,1.0,4.0,1.0,1.0,1.0,,,1.5,1.25,,0.14285714285714285,0.3333333333333333,,,0.75,0.75,1.0,,,0.3,0.6666666666666666,0.10869565217391304,2.0,,2.0,,,,,,,1.0,,,,1.0,,,,,0.16666666666666666,,1.0,1.0,0.4,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-201143-203471,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Al Horford, Dennis Schroder","Richardson, Tatum, Nesmith, Horford, Schroder",1626196-1628369-1630174-201143-203471,BOS,117.0,1,2.0,-1.0,5.0,5.0,5.0,5.0,10.0,,1.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,4.0,5.0,1.0,3.0,,1.0,2.0,4.0,2.0,,,,,,,,,2.0,2.0,2.0,,1.0,2.0,1.0,4.0,4.0,5.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.4,0.4,0.25,1.0,1.0,1.0,123.07692307692308,13.2,10.2,13.2,10.2,0.25,,,0.25,,,,0.25,,0.25,,0.3878333333333333,0.3878333333333333,0.2,0.25,1.0,16.7,50.4,1.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-201143-203935,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Al Horford, Marcus Smart","Richardson, Tatum, Nesmith, Horford, Smart",1626196-1628369-1630174-201143-203935,BOS,134.0,1,2.0,2.0,5.0,5.0,5.0,5.0,10.0,,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,3.0,2.0,8.0,6.0,,1.0,2.0,3.0,2.0,8.0,,,6.0,2.0,2.0,,,,,,1.0,1.0,4.0,1.0,2.0,,8.0,8.0,5.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.75,0.75,0.8,0.8,0.75,,0.5,,107.46268656716417,13.4,13.4,13.4,11.0,0.25,,,0.5,1.0,1.0,,0.5,1.0,0.75,1.0,0.4719875,0.4719875,,,1.0,9.1,25.400000000000002,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.5,,,,0.5,,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-202683-203471,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Enes Freedom, Dennis Schroder","Richardson, Tatum, Nesmith, Freedom, Schroder",1626196-1628369-1630174-202683-203471,BOS,498.0,2,8.0,-18.0,18.0,17.0,5.0,6.0,35.0,,3.0,1.0,4.0,,,4.0,10.0,1.0,4.0,2.0,13.0,31.0,2.0,4.0,,,1.0,5.0,4.0,3.0,,4.0,1.0,1.0,3.0,1.0,7.0,2.0,2.0,4.0,5.0,3.0,4.0,2.0,11.0,5.0,5.0,1.0,0.25,,0.25,0.4,0.5,0.39285714285714285,0.5,0.40625,0.5,0.2857142857142857,1.0,0.6666666666666666,,101.20481927710843,16.444444444444443,11.882352941176471,15.88888888888889,11.529411764705882,0.21428571428571427,,,0.2857142857142857,0.25,0.25,1.0,,,0.5,0.25,0.45628214285714286,0.448475,0.125,0.16666666666666666,0.38461538461538464,9.05,25.275,0.2777777777777778,3.0,2.0,3.0,2.0,4.0,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,,3.0,1.0,4.0,1.0,4.0,,,,,,,,0.5,0.6666666666666666,0.1,0.3333333333333333,0.75,0.2,,0.25,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,0.5,0.5,,0.5,,0.4161,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,0.5,0.5,,0.3333333333333333,1.0,,,,,,0.5,1.0,0.25,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,1.0,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630174-202683-203935,1610612738,"Josh Richardson, Jayson Tatum, Aaron Nesmith, Enes Freedom, Marcus Smart","Richardson, Tatum, Nesmith, Freedom, Smart",1626196-1628369-1630174-202683-203935,BOS,438.0,2,7.0,-6.0,15.0,16.0,,,31.0,1.0,3.0,,3.0,,,6.0,10.0,,4.0,3.0,15.0,21.0,,,,,,,4.0,,,3.0,,,4.0,,8.0,2.0,4.0,5.0,6.0,4.0,4.0,3.0,13.0,,,,,,,0.6,,0.42857142857142855,,0.5,,0.2857142857142857,0.3333333333333333,0.5,,101.91780821917808,16.6,11.8125,16.533333333333335,11.4375,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,,,0.6428571428571429,,0.49876785714285715,,0.2,0.2727272727272727,,7.540000000000001,24.75,,1.0,4.0,5.0,1.0,2.0,1.0,,,,8.0,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,3.0,2.0,,,,,,,0.6666666666666666,0.8,,,1.0,0.25,1.0,0.125,,0.6666666666666666,,0.35714285714285715,0.8,0.8,0.5,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,0.4174,,1.0,1.0,,,,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,0.13333333333333333,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630202-201143-203471,1610612738,"Josh Richardson, Jayson Tatum, Payton Pritchard, Al Horford, Dennis Schroder","Richardson, Tatum, Pritchard, Horford, Schroder",1626196-1628369-1630202-201143-203471,BOS,132.0,1,2.0,-2.0,6.0,5.0,,,11.0,,1.0,,1.0,,,1.0,3.0,1.0,2.0,2.0,7.0,9.0,,,,,,,,3.0,,1.0,,1.0,2.0,,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,7.0,,,1.0,0.5,,0.5,0.3333333333333333,,0.5,,0.5833333333333334,,0.4,,1.0,,119.99999999999999,13.5,10.2,13.5,10.2,0.2,,,0.2,,,,,,0.8,,0.49401,,0.16666666666666666,0.25,,5.666666666666667,25.05,,,1.0,2.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,0.3333333333333333,,,,1.0,,,,1.0,0.4,0.5,1.0,1.0,,,,,0.2,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630202-201143-203935,1610612738,"Josh Richardson, Jayson Tatum, Payton Pritchard, Al Horford, Marcus Smart","Richardson, Tatum, Pritchard, Horford, Smart",1626196-1628369-1630202-201143-203935,BOS,256.0,2,4.0,-4.0,9.0,9.0,5.0,5.0,18.0,,,,1.0,,,1.0,4.0,,1.0,3.0,5.0,9.0,,2.0,,,3.0,3.0,,,,1.0,,,1.0,,2.0,1.0,5.0,6.0,2.0,4.0,4.0,2.0,5.0,3.0,5.0,,,,,0.25,,0.2,,0.35714285714285715,0.375,0.2,1.0,1.0,,101.25,13.777777777777779,14.666666666666666,13.666666666666666,14.666666666666666,,,,0.2,,,,,,0.8,,0.48819,0.37685,0.2857142857142857,0.3333333333333333,0.6,7.125,27.3,0.5555555555555556,1.0,,3.0,1.0,1.0,,,,,2.0,2.0,1.0,,1.0,,4.0,1.0,,,2.0,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,0.5,,0.6666666666666666,,1.0,0.25,,,1.0,0.6,,,,0.2,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-1630202-202683-203935,1610612738,"Josh Richardson, Jayson Tatum, Payton Pritchard, Enes Freedom, Marcus Smart","Richardson, Tatum, Pritchard, Freedom, Smart",1626196-1628369-1630202-202683-203935,BOS,111.0,2,2.0,3.0,4.0,5.0,3.0,3.0,9.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,5.0,2.0,,1.0,1.0,2.0,,3.0,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,0.5,0.5,0.5,,,0.5,0.5,0.625,0.5,0.6666666666666666,1.0,1.0,1.0,116.75675675675676,6.75,16.8,6.75,16.8,,,,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5139166666666667,0.5139166666666667,0.25,0.5,0.6,21.3,27.15,0.75,,,,,1.0,,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612738,2022,2021-22,True
1626196-1628369-201143-202683-203471,1610612738,"Josh Richardson, Jayson Tatum, Al Horford, Enes Freedom, Dennis Schroder","Richardson, Tatum, Horford, Freedom, Schroder",1626196-1628369-201143-202683-203471,BOS,44.0,1,1.0,-3.0,1.0,2.0,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.18181818181819,13.0,15.5,13.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2022,2021-22,True
