EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAssists,ShootingFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,DefAtRimReboundPct,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,HeaveAttempts,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeAssists,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,Fg2aBlocked,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyArc3Frequency,PtsPutbacks,Travels,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,SecondChanceTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,SelfOReb,ThreePtShootingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,3SecondViolations,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1065-1800-2031-51-735,1610612763,"Erick Strickland, Damon Jones, Stromile Swift, Mahmoud Abdul-Rauf, Bryant Reeves","Strickland, Jones, Swift, Abdul-Rauf, Reeves",1065-1800-2031-51-735,VAN,290.0,1,5.0,6.0,9.0,8.0,,17.0,1.0,1.0,2.0,,,,3.0,5.0,,,7.0,13.0,7.0,2.0,,,,1.0,,1.0,,,2.0,3.0,3.0,3.0,,,,,,,3.0,8.0,4.0,,,,,13.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.6,0.7222222222222222,,0.75,0.75,1.0,0.6666666666666666,84.41379310344828,,15.88888888888889,18.375,15.88888888888889,17.875,0.2,1.0,1.0,,0.4,,,,,,0.2,,0.44189999999999996,0.4444444444444444,0.4444444444444444,9.7,,,,,2.0,,,,4.0,,,,,,,,,0.4,,,,1.0,1.0,,0.5,0.5,1.0,3.0,1.0,1.0,1.0,1.0,5.0,,5.0,3.0,1.0,1.0,0.8333333333333334,,1.0,1.0,0.6187,0.38461538461538464,0.3333333333333333,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,3.0,1.0,,,,,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-1800-2031-51-763,1610612763,"Erick Strickland, Damon Jones, Stromile Swift, Mahmoud Abdul-Rauf, Tony Massenburg","Strickland, Jones, Swift, Abdul-Rauf, Massenburg",1065-1800-2031-51-763,VAN,251.0,1,4.0,-3.0,7.0,8.0,1.0,15.0,,,1.0,2.0,,2.0,,1.0,1.0,4.0,,3.0,6.0,,3.0,2.0,,,1.0,1.0,,,3.0,2.0,2.0,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,3.0,,,1.0,0.25,0.25,,0.3,0.3,0.8,0.5,0.5,,1.0,86.05577689243027,,18.285714285714285,15.375,18.285714285714285,15.0,,,,,0.2,0.4,0.4,,,,0.8,,0.49049,,,20.2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,0.47505,,0.14285714285714285,,,1.0,1.0,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-1800-2031-51-949,1610612763,"Erick Strickland, Damon Jones, Stromile Swift, Mahmoud Abdul-Rauf, Shareef Abdur-Rahim","Strickland, Jones, Swift, Abdul-Rauf, Abdur-Rahim",1065-1800-2031-51-949,VAN,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-1800-3-763-949,1610612763,"Erick Strickland, Damon Jones, Grant Long, Tony Massenburg, Shareef Abdur-Rahim","Strickland, Jones, Long, Massenburg, Abdur-Rahim",1065-1800-3-763-949,VAN,164.0,1,3.0,-1.0,6.0,5.0,,11.0,,1.0,,,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,3.0,4.0,4.0,,,,1.0,1.0,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,0.16666666666666666,,1.0,1.0,1.0,,96.58536585365853,1.0,14.666666666666666,15.2,14.666666666666666,15.2,0.5,,,,,,,,,,0.5,,0.37985,0.3333333333333333,0.3333333333333333,6.65,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,1.0,2.0,2.0,0.6666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-1800-51-763-949,1610612763,"Erick Strickland, Damon Jones, Mahmoud Abdul-Rauf, Tony Massenburg, Shareef Abdur-Rahim","Strickland, Jones, Abdul-Rauf, Massenburg, Abdur-Rahim",1065-1800-51-763-949,VAN,518.0,2,9.0,7.0,16.0,17.0,6.0,33.0,3.0,3.0,8.0,1.0,,,10.0,13.0,1.0,1.0,1.0,24.0,17.0,16.0,3.0,,,8.0,1.0,9.0,,3.0,19.0,5.0,7.0,7.0,1.0,,1.0,,,2.0,2.0,1.0,1.0,,,,,22.0,0.8,0.8,1.0,1.0,1.0,0.7692307692307693,0.8214285714285714,0.8571428571428571,0.07142857142857142,1.0,0.8571428571428571,1.0,1.0,91.73745173745175,,14.0625,17.235294117647058,13.125,16.058823529411764,0.21428571428571427,1.0,1.0,1.0,0.5714285714285714,0.07142857142857142,,,,,0.2857142857142857,,0.48773928571428576,0.07142857142857142,0.07692307692307693,14.115384615384615,22.7,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,,,,0.14285714285714285,1.0,1.0,0.08333333333333333,6.0,4.0,,0.75,0.75,0.6666666666666666,5.0,,,3.0,4.0,6.0,1.0,6.0,5.0,0.75,0.75,0.75,1.0,,,0.3831,0.25,0.3125,,1.0,2.0,2.0,1.0,,1.0,0.5,,1.0,1.0,,,,0.5,0.5,1.0,0.6378,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-2031-51-735-949,1610612763,"Erick Strickland, Stromile Swift, Mahmoud Abdul-Rauf, Bryant Reeves, Shareef Abdur-Rahim","Strickland, Swift, Abdul-Rauf, Reeves, Abdur-Rahim",1065-2031-51-735-949,VAN,56.0,1,1.0,,2.0,2.0,,4.0,,,1.0,,,,1.0,2.0,,,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,,,,,102.85714285714286,,18.5,9.5,18.5,9.5,,,,,0.5,,,,,,,,0.3984,,,13.45,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-2031-51-763-949,1610612763,"Erick Strickland, Stromile Swift, Mahmoud Abdul-Rauf, Tony Massenburg, Shareef Abdur-Rahim","Strickland, Swift, Abdul-Rauf, Massenburg, Abdur-Rahim",1065-2031-51-763-949,VAN,1135.0,7,19.0,-4.0,36.0,34.0,3.0,70.0,1.0,6.0,14.0,1.0,1.0,3.0,12.0,28.0,2.0,4.0,1.0,31.0,35.0,12.0,6.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,18.0,9.0,11.0,16.0,2.0,1.0,1.0,1.0,4.0,8.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,27.0,0.5,0.5454545454545454,1.0,0.5,0.5,0.42857142857142855,0.46875,0.4696969696969697,0.125,0.6428571428571429,0.6666666666666666,0.6,0.625,88.81057268722466,0.5,16.63888888888889,15.764705882352942,16.055555555555557,15.176470588235293,0.1875,0.16666666666666666,0.25,1.0,0.4375,0.03125,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.3333333333333333,0.4263046875,0.030303030303030304,0.034482758620689655,12.010714285714286,24.625,5.0,,2.0,8.0,2.0,4.0,4.0,12.0,1.0,5.0,0.5,0.5,0.5,0.5,0.2777777777777778,0.5,0.25,0.5,,0.12903225806451613,8.0,4.0,1.0,0.5714285714285714,0.5714285714285714,0.5,4.0,,1.0,,2.0,3.0,1.0,3.0,4.0,,0.375,0.375,1.0,0.25,,0.40115,0.0967741935483871,0.1111111111111111,1.0,1.0,4.0,3.0,0.5,,1.0,1.0,1.0,3.0,1.0,4.0,0.25,,0.375,0.42857142857142855,0.3333333333333333,0.44366666666666665,2.0,2.0,,3.0,1.0,1.0,1.0,,,,2.0,0.10714285714285714,0.125,0.4,0.5,2.0,1.0,,,,1.0,,,,1.0,,,,,,0.5,0.3333333333333333,0.4,,,,,,,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1065-3-51-763-949,1610612763,"Erick Strickland, Grant Long, Mahmoud Abdul-Rauf, Tony Massenburg, Shareef Abdur-Rahim","Strickland, Long, Abdul-Rauf, Massenburg, Abdur-Rahim",1065-3-51-763-949,VAN,246.0,3,4.0,1.0,8.0,8.0,2.0,16.0,,,8.0,,,,4.0,8.0,,,2.0,10.0,9.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,8.0,0.25,0.25,,,,0.5,0.5,0.5555555555555556,,1.0,1.0,1.0,,93.65853658536587,,19.125,11.625,15.625,11.625,,,,,1.0,,,,,,,,0.3704375,,,20.5,,1.0,,,,1.0,2.0,2.0,6.0,,2.0,0.5,0.5,0.5,,0.6666666666666666,,,,,0.2,4.0,1.0,,0.5,0.5,0.25,6.0,,,2.0,4.0,6.0,,6.0,6.0,0.5,0.5,0.6,,,,0.3414,0.6,0.75,,,1.0,1.0,1.0,,,,,,,2.0,0.6666666666666666,0.6666666666666666,,,,0.3826,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-1800-2031,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Damon Jones, Stromile Swift","Austin, Bibby, Dickerson, Jones, Swift",1134-1710-1722-1800-2031,VAN,278.0,1,5.0,-2.0,10.0,9.0,,19.0,,,3.0,2.0,,1.0,3.0,6.0,,3.0,1.0,7.0,9.0,4.0,,1.0,,2.0,,2.0,,,4.0,2.0,5.0,5.0,1.0,1.0,,,,,4.0,2.0,1.0,,,,,7.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.3333333333333333,0.35,0.3333333333333333,0.5,0.6666666666666666,,,98.41726618705034,,14.2,15.11111111111111,14.2,14.333333333333334,,,,,0.3333333333333333,0.2222222222222222,0.1111111111111111,,,,0.3333333333333333,,0.46127777777777784,0.1,0.14285714285714285,13.616666666666667,23.8,,,,3.0,,,,2.0,,,,,,,,,0.3333333333333333,,,,3.0,2.0,3.0,1.0,1.0,0.6666666666666666,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-1800-3,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Damon Jones, Grant Long","Austin, Bibby, Dickerson, Jones, Long",1134-1710-1722-1800-3,VAN,437.0,2,7.0,2.0,14.0,13.0,2.0,27.0,,,2.0,1.0,3.0,6.0,,2.0,4.0,7.0,4.0,16.0,14.0,,12.0,6.0,3.0,,4.0,4.0,3.0,,12.0,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,16.0,,,1.0,0.5714285714285714,0.5714285714285714,,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5,0.25,0.5,,88.97025171624715,0.5,15.428571428571429,17.0,15.428571428571429,16.923076923076923,,,,,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.5,0.5,1.0,0.7777777777777778,0.5,0.4849055555555556,0.18181818181818182,0.5,17.2,25.599999999999998,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,1.0,,,,3.0,,,,,,,0.3402,,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-1800-949,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Damon Jones, Shareef Abdur-Rahim","Austin, Bibby, Dickerson, Jones, Abdur-Rahim",1134-1710-1722-1800-949,VAN,650.0,5,11.0,6.0,28.0,28.0,12.0,56.0,5.0,7.0,8.0,2.0,3.0,5.0,9.0,16.0,4.0,7.0,1.0,31.0,25.0,14.0,9.0,5.0,3.0,7.0,3.0,10.0,2.0,3.0,23.0,9.0,12.0,13.0,2.0,2.0,,1.0,2.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,28.0,0.7777777777777778,0.7777777777777778,0.75,0.5714285714285714,0.5714285714285714,0.5625,0.6521739130434783,0.62,0.30434782608695654,0.6923076923076923,0.6666666666666666,0.8,0.75,124.06153846153846,1.0,11.214285714285714,12.0,10.964285714285714,10.892857142857142,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.6,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.6,0.6,0.6666666666666666,0.6086956521739131,0.6,0.5298195652173913,0.041666666666666664,0.058823529411764705,9.99375,24.985714285714288,1.0,,,1.0,,,3.0,4.0,,1.0,,1.5,1.5,,0.1111111111111111,,0.043478260869565216,,,0.0967741935483871,4.0,4.0,2.0,0.5,0.5,1.0,9.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,9.0,0.4,0.2857142857142857,0.25,1.0,0.2857142857142857,0.5,0.4543,0.12903225806451613,0.32142857142857145,,0.5,2.0,1.0,0.5,,1.0,0.5,,,,1.0,0.16666666666666666,0.3333333333333333,,,,0.57015,2.0,2.0,,,1.0,1.0,1.0,1.0,,,3.0,,,,0.2857142857142857,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,3.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,0.5,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-1800-970,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Damon Jones, Othella Harrington","Austin, Bibby, Dickerson, Jones, Harrington",1134-1710-1722-1800-970,VAN,463.0,4,8.0,-2.0,15.0,15.0,14.0,30.0,2.0,2.0,6.0,1.0,,2.0,5.0,12.0,,3.0,3.0,13.0,15.0,6.0,,2.0,,3.0,,3.0,,2.0,6.0,5.0,7.0,8.0,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,0.6,0.6,,,,0.4166666666666667,0.3333333333333333,0.375,0.2,0.625,0.6363636363636364,1.0,0.4,93.30453563714903,1.0,13.6,17.266666666666666,12.733333333333333,16.133333333333333,0.13333333333333333,1.0,1.0,1.0,0.4,0.06666666666666667,0.13333333333333333,,,,0.3333333333333333,,0.4649433333333333,0.0625,0.07692307692307693,13.208333333333334,25.0,1.0,,,4.0,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,,0.1,,0.26666666666666666,,,0.15384615384615385,2.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,3.0,,,,2.0,1.0,,1.0,3.0,,,,,,,0.4503333333333333,0.07692307692307693,0.2,,,,,,,2.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.14285714285714285,0.25,0.25,0.25,,0.4019,1.0,1.0,1.0,,,,,,,,3.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-2031-236,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Stromile Swift, Kevin Edwards","Austin, Bibby, Dickerson, Swift, Edwards",1134-1710-1722-2031-236,VAN,173.0,2,3.0,-3.0,6.0,7.0,4.0,13.0,1.0,2.0,2.0,,,1.0,2.0,5.0,,1.0,,4.0,7.0,,,1.0,,,,,,,,1.0,3.0,4.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,,1.0,108.20809248554913,,16.166666666666668,10.857142857142858,13.0,10.857142857142858,0.3333333333333333,0.5,0.5,,0.3333333333333333,,0.16666666666666666,,,,0.5,,0.444925,,,11.16,25.2,2.0,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.5,0.5,0.5,1.0,0.25,1.0,0.16666666666666666,0.5,,0.5,,,1.0,,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.5,0.5,0.5,1.0,1.0,0.5,0.44525,0.5,0.5,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,0.4183,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-2031-3,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Stromile Swift, Grant Long","Austin, Bibby, Dickerson, Swift, Long",1134-1710-1722-2031-3,VAN,169.0,3,3.0,9.0,6.0,7.0,1.0,13.0,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,1.0,4.0,11.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,4.0,5.0,,,,,,,,8.0,1.0,,,,,11.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.7142857142857143,0.25,0.6666666666666666,0.6666666666666666,,0.6666666666666666,110.76923076923076,,13.166666666666666,12.857142857142858,13.166666666666666,11.428571428571429,0.25,1.0,1.0,1.0,,,0.25,1.0,1.0,1.0,0.5,1.0,0.4356625,0.3333333333333333,0.25,4.266666666666667,26.1,1.0,,,2.0,,1.0,,,,1.0,,,,,,,0.5,,,,,,,,,,4.0,,,1.0,2.0,6.0,2.0,6.0,4.0,0.5,0.5,0.5,1.0,,,0.3343,0.5454545454545454,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,0.5,0.5,1.0,0.3474,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,1.0,0.5,,,,,1610612763,2001,2000-01,False
1134-1710-1722-2031-51,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Stromile Swift, Mahmoud Abdul-Rauf","Austin, Bibby, Dickerson, Swift, Abdul-Rauf",1134-1710-1722-2031-51,VAN,480.0,2,8.0,-7.0,17.0,17.0,9.0,34.0,1.0,3.0,10.0,,,,7.0,16.0,,,,14.0,21.0,10.0,,,,5.0,,5.0,,1.0,10.0,1.0,1.0,2.0,3.0,1.0,2.0,,,2.0,4.0,,,,,,,14.0,0.7142857142857143,0.7142857142857143,,,,0.4375,0.4375,0.4375,,0.5,0.5,,1.0,102.0,,13.764705882352942,14.470588235294118,13.647058823529411,14.058823529411764,0.1875,0.3333333333333333,0.5,1.0,0.625,,,,,,0.1875,,0.44831875,,,13.18125,,1.0,,,3.0,,1.0,,4.0,,1.0,,,,,0.1111111111111111,,0.1875,,,,6.0,4.0,2.0,0.6,0.6,0.6666666666666666,11.0,1.0,3.0,4.0,11.0,8.0,,8.0,11.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,,0.2727272727272727,0.3333333333333333,0.4683090909090909,0.5714285714285714,0.6470588235294118,,,2.0,1.0,1.0,,,,,,,1.0,0.1111111111111111,,,,,0.3578,,,,1.0,1.0,1.0,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,False
1134-1710-1722-2031-949,1610612763,"Ike Austin, Mike Bibby, Michael Dickerson, Stromile Swift, Shareef Abdur-Rahim","Austin, Bibby, Dickerson, Swift, Abdur-Rahim",1134-1710-1722-2031-949,VAN,2683.0,18,45.0,-8.0,80.0,83.0,14.0,163.0,11.0,17.0,24.0,3.0,1.0,4.0,30.0,58.0,2.0,7.0,20.0,86.0,94.0,42.0,6.0,4.0,1.0,21.0,2.0,23.0,1.0,8.0,48.0,18.0,26.0,40.0,9.0,6.0,3.0,3.0,9.0,17.0,23.0,24.0,7.0,1.0,1.0,1.0,1.0,75.0,0.7,0.75,1.0,0.2857142857142857,0.2857142857142857,0.5172413793103449,0.5076923076923077,0.5592105263157895,0.1076923076923077,0.75,0.75,0.8,0.7857142857142857,87.4841595229221,1.0,17.2125,15.734939759036145,15.925,15.46987951807229,0.26153846153846155,0.6470588235294118,0.7333333333333333,0.7272727272727273,0.36923076923076925,0.046153846153846156,0.06153846153846154,0.25,0.25,1.0,0.36923076923076925,0.25,0.4407876923076923,0.09722222222222222,0.1076923076923077,9.989655172413793,24.685714285714287,9.0,2.0,3.0,17.0,3.0,7.0,11.0,18.0,3.0,14.0,0.42857142857142855,0.3333333333333333,0.4583333333333333,0.6,0.3939393939393939,0.6666666666666666,0.26153846153846155,0.3333333333333333,0.6666666666666666,0.12790697674418605,11.0,9.0,8.0,0.4583333333333333,0.4782608695652174,0.8181818181818182,35.0,5.0,6.0,13.0,25.0,42.0,2.0,42.0,35.0,0.52,0.5178571428571429,0.5857142857142857,1.0,0.21428571428571427,0.8333333333333334,0.4245017857142857,0.4883720930232558,0.4375,,0.6,8.0,3.0,0.47058823529411764,,6.0,0.75,0.6,8.0,4.0,10.0,0.35714285714285715,0.38461538461538464,0.47058823529411764,0.5714285714285714,0.5,0.4483,2.0,3.0,13.0,6.0,5.0,7.0,2.0,4.0,,2.0,3.0,0.10344827586206896,0.17647058823529413,0.5555555555555556,0.07142857142857142,4.0,2.0,1.0,,1.0,1.0,,2.0,5.0,1.0,,1.0,,,,0.3333333333333333,0.11764705882352941,,1.0,,0.1111111111111111,,,0.03571428571428571,0.5,1.0,,,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,2.0,,,0.041666666666666664,0.07407407407407407,,1.0,,0.1111111111111111,0.5,,,,,,,,1.0,0.3333333333333333,,,,,1610612763,2001,2000-01,False
