PLAYER_ID,date,team_poss,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
101108,20230429,97,10388.0,2.0,1.1,0.9,3.53,3.88,3.19
201142,20230429,97,12191.0,2.3,1.3,1.0,3.59,4.04,3.12
201145,20230429,98,5894.0,1.1,0.6,0.5,3.52,3.68,3.34
202397,20230429,98,1108.0,0.2,0.1,0.1,3.49,2.59,5.35
202687,20230429,97,2526.0,0.5,0.2,0.2,4.46,3.9,3.29
202704,20230429,98,1135.0,0.2,0.1,0.1,3.49,2.59,5.34
203082,20230429,97,1834.0,0.3,0.2,0.2,3.26,6.33,3.31
203484,20230429,98,9809.0,1.9,0.9,0.9,3.84,3.73,3.55
203932,20230429,98,13726.0,2.6,1.4,1.2,3.79,4.04,3.53
203999,20230429,98,11770.0,2.2,1.2,1.0,3.76,4.02,3.49
1626164,20230429,97,14158.0,2.7,1.5,1.2,3.81,4.3,3.32
1626166,20230429,97,1850.0,0.4,0.2,0.2,4.35,6.32,3.31
1627750,20230429,98,14029.0,2.7,1.5,1.1,4.13,4.41,3.51
1627814,20230429,97,4751.0,0.9,0.5,0.4,4.2,5.4,3.28
1628427,20230429,98,1145.0,0.2,0.1,0.1,3.49,2.58,5.34
1628470,20230429,97,9844.0,1.9,0.9,0.9,4.44,4.4,4.04
1628971,20230429,98,9173.0,1.7,1.0,0.8,3.89,4.41,3.82
1629006,20230429,97,7462.0,1.4,0.7,0.7,4.27,4.2,4.35
1629008,20230429,98,11484.0,2.2,1.1,1.0,4.08,4.13,3.66
1629013,20230429,97,6116.0,1.2,0.6,0.5,4.76,4.85,3.88
1629028,20230429,97,10347.0,2.0,1.0,0.9,3.73,3.64,3.44
1629111,20230429,97,3902.0,0.7,0.4,0.4,3.8,5.54,3.57
1630192,20230429,98,1243.0,0.2,0.1,0.1,3.49,2.59,5.34
1630688,20230429,97,1939.0,0.4,0.2,0.2,4.36,6.32,3.32
1631128,20230429,98,6167.0,1.2,0.7,0.5,4.74,5.07,4.33
1631212,20230429,98,1263.0,0.2,0.1,0.1,3.49,2.59,5.34
