PLAYER_ID,date,team_poss,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
200768,20230612,95,11238.0,2.1,1.2,0.9,3.42,3.81,3.02
201145,20230612,96,1831.0,0.3,0.2,0.1,3.6,4.49,2.58
201567,20230612,95,5256.0,1.0,0.6,0.4,4.07,4.66,3.4
201599,20230612,96,953.0,0.2,0.1,0.1,3.75,3.53,3.99
202710,20230612,95,15465.0,2.9,1.6,1.3,3.98,4.14,3.78
203469,20230612,95,344.0,0.1,0.0,0.0,5.74,0.0,0.0
203484,20230612,96,11967.0,2.3,1.1,1.2,3.84,3.88,3.79
203932,20230612,96,10320.0,2.0,1.0,0.9,3.95,4.15,3.39
203999,20230612,96,14448.0,2.7,1.5,1.3,3.63,4.25,3.32
1627750,20230612,96,15096.0,2.9,1.5,1.4,3.99,4.33,3.67
1628389,20230612,95,16039.0,3.0,1.7,1.4,3.85,4.14,3.81
1628971,20230612,96,10394.0,2.0,1.1,0.9,3.97,4.42,3.54
1628997,20230612,95,13312.0,2.5,1.3,1.2,4.38,4.54,4.23
1629008,20230612,96,13506.0,2.6,1.3,1.2,4.36,4.61,3.82
1629130,20230612,95,6712.0,1.3,0.7,0.6,4.32,4.73,3.9
1629216,20230612,95,8765.0,1.7,0.9,0.7,4.44,4.36,3.98
1629312,20230612,95,1194.0,0.2,0.1,0.1,3.96,3.79,4.15
1629622,20230612,95,13563.0,2.6,1.6,1.0,4.68,5.34,3.9
1631128,20230612,96,9936.0,1.9,1.0,0.9,4.41,4.89,3.97
